26,Y,-0.002884,0.016835,-0.009394,-0.010477,-0.004937,-0.013447,0.006735,-0.002885,-0.007551,-0.046059,0.059179,-0.102066,-0.037313,0.013058,-0.274970,0.417136,-0.060074,0.031757,0.027357,
26,Z,0.008538,-0.203902,0.012847,-0.047370,0.002215,0.179788,-0.057058,0.018035,0.056564,0.297489,-0.236838,0.012990,-0.119691,-0.026851,-0.167576,-0.014518,0.160481,0.083316,0.041542,
27,X,-0.170293,-0.215179,0.019652,0.057737,-0.002004,0.601964,-0.257596,-0.055462,0.101028,0.036162,-0.022448,0.003611,0.025209,-0.007419,-0.046541,-0.003577,-0.021671,-0.017007,-0.026167,
27,Y,-0.061542,-0.049637,-0.128792,0.040435,0.040914,-0.062174,0.433494,-0.222569,0.032146,0.008680,0.022229,-0.009556,0.017894,-0.014772,-0.057553,0.004675,-0.021787,0.034359,-0.006444,
27,Z,0.220097,-0.285271,-0.066796,-0.158765,-0.030963,0.015305,-0.059295,0.219600,0.095218,-0.030865,-0.082723,-0.003342,-0.054855,0.016427,0.033863,-0.029520,0.025516,0.092595,0.083775,
28,X,0.114270,0.227113,0.033359,-0.056889,-0.002860,-0.471191,0.034602,0.130392,-0.100908,-0.021525,0.033517,-0.001114,-0.030662,0.014146,0.038829,0.007328,0.035459,-0.006592,0.022725,
28,Y,0.042281,0.029304,-0.114598,-0.018807,0.012890,-0.310752,0.471587,-0.107373,-0.011625,-0.016989,0.016472,-0.007877,0.003447,-0.007655,-0.020516,0.001840,-0.018477,0.038105,0.018741,
28,Z,0.200335,-0.240142,-0.003993,-0.200212,-0.079060,0.031845,-0.155571,0.337867,0.076466,-0.038905,-0.123444,0.004342,-0.057316,0.016975,0.095792,-0.033219,0.009244,0.064480,0.094516,
29,X,0.134264,0.239854,0.021284,-0.048242,0.003058,-0.522448,0.094702,0.092410,-0.107473,-0.024233,0.031674,-0.001970,-0.028264,0.011543,0.044783,0.007063,0.033765,-0.001158,0.019388,
29,Y,0.025731,0.000179,-0.115657,-0.016568,0.017530,-0.262791,0.463727,-0.117742,0.002350,-0.012976,0.008795,-0.007875,0.001931,-0.008346,-0.020048,0.000580,-0.016799,0.040511,0.017469,
29,Z,0.259230,-0.253767,0.004735,-0.176233,-0.064571,-0.023513,-0.131647,0.293461,0.074435,-0.050258,-0.138374,0.005556,-0.055894,0.014556,0.117391,-0.037604,0.014303,0.070251,0.077944,
